	0	1	2	3	4	5	6	7	8	9	10	11	group	GENCODE	AnnoMore2	AnnoMore1	AnnoMore1_DeepPASS	pas_region	mapped_genes	PAS_name	gene_name	pas_subclassified	PAS_index_from5p	visual_name
137	1	1858318	1858788	GNB1|42860	0	-	1858318	1858788	0	1	470,	0,	42860	False	True	True	True	intron	GNB1	GNB1-10	GNB1	intron	5	GNB1:5_int
138	1	1862443	1862880	GNB1|42861	0	-	1862443	1862880	0	1	437,	0,	42861	False	False	True	True	intron	GNB1	GNB1-11	GNB1	intron	4	GNB1:4_int
139	1	1865956	1866356	GNB1|42873	0	-	1865956	1866356	0	1	400,	0,	42873	False	False	True	True	intron	GNB1	GNB1-12	GNB1	intron	3	GNB1:3_int
140	1	1881385	1881853	GNB1|42862	0	-	1881385	1881853	0	1	468,	0,	42862	False	True	True	False	intron	GNB1	GNB1-13	GNB1	intron	2	GNB1:2_int
141	1	1886714	1887114	GNB1|42863	0	-	1886714	1887114	0	1	400,	0,	42863	False	False	True	True	intron	GNB1	GNB1-14	GNB1	intron	1	GNB1:1_int
142	1	1892256	1892615	ENSG00000231050|26543	0	+	1892256	1892615	0	1	359,	0,	26543	False	True	True	False	exon	ENSG00000231050	ENSG00000231050-1	ENSG00000231050	exon	1	ENSG00000231050:1_nce
143	1	1916758	1917296	CALML6|11075	0	+	1916758	1917296	0	3	138,101,150,	0,215,388,	11075	True	True	True	True	3UTR	CALML6	CALML6-1	CALML6	Distal_3UTR	1	CALML6:1_3ut
144	1	1917590	1918021	TMEM52|96920	0	-	1917590	1918021	0	1	431,	0,	96920	True	True	True	True	3UTR	TMEM52	TMEM52-1	TMEM52	Distal_3UTR	1	TMEM52:1_3ut
145	1	1921951	1922337	CFAP74|14904	0	-	1921951	1922337	0	1	386,	0,	14904	True	True	True	True	3UTR	CFAP74	CFAP74-1	CFAP74	Distal_3UTR	8	CFAP74:8_3ut
146	1	1930497	1930897	CFAP74|14906	0	-	1930497	1930897	0	1	400,	0,	14906	False	True	True	True	intron	CFAP74	CFAP74-2	CFAP74	intron	7	CFAP74:7_int
147	1	1935695	1936139	CFAP74|14905	0	-	1935695	1936139	0	1	444,	0,	14905	False	True	True	True	intron	CFAP74	CFAP74-3	CFAP74	intron	6	CFAP74:6_int
148	1	1940656	1941067	CFAP74|14908	0	-	1940656	1941067	0	1	411,	0,	14908	False	False	True	True	intron	CFAP74	CFAP74-4	CFAP74	intron	5	CFAP74:5_int
149	1	1949471	1949906	CFAP74|14909	0	-	1949471	1949906	0	1	435,	0,	14909	False	True	True	False	intron	CFAP74	CFAP74-5	CFAP74	intron	4	CFAP74:4_int
150	1	1955535	1956705	CFAP74|14910	0	-	1955535	1956705	0	2	315,86,	0,1084,	14910	False	False	True	True	exon	CFAP74	CFAP74-6	CFAP74	exon	3	CFAP74:3_nce
151	1	1983671	1984053	CFAP74|14903	0	-	1983671	1984053	0	1	382,	0,	14903	False	False	True	True	exon	CFAP74	CFAP74-7	CFAP74	exon	2	CFAP74:2_nce
152	1	1984287	1984707	CFAP74|14907	0	-	1984287	1984707	0	1	420,	0,	14907	False	False	True	True	exon	CFAP74	CFAP74-8	CFAP74	exon	1	CFAP74:1_nce
153	1	2013213	2013584	ENSG00000233542|26806	0	-	2013213	2013584	0	1	371,	0,	26806	False	True	True	True	exon	ENSG00000233542	ENSG00000233542-1	ENSG00000233542	exon	2	ENSG00000233542:2_nce
154	1	2013755	2014232	ENSG00000233542|26807	0	-	2013755	2014232	0	1	477,	0,	26807	False	True	True	True	exon	ENSG00000233542	ENSG00000233542-2	ENSG00000233542	exon	1	ENSG00000233542:1_nce
155	1	2030346	2030758	GABRD|41133	0	+	2030346	2030758	0	1	412,	0,	41133	True	True	True	True	3UTR	GABRD	GABRD-1	GABRD	Distal_3UTR	1	GABRD:1_3ut
156	1	2076333	2076792	PRKCZ|75681	0	+	2076333	2076792	0	1	459,	0,	75681	False	True	True	True	intron	PRKCZ	PRKCZ-1	PRKCZ	intron	1	PRKCZ:1_int
157	1	2084608	2085052	PRKCZ|75682	0	+	2084608	2085052	0	1	444,	0,	75682	False	True	True	False	intron	PRKCZ	PRKCZ-2	PRKCZ	intron	2	PRKCZ:2_int
158	1	2089510	2089910	PRKCZ|75685	0	+	2089510	2089910	0	1	400,	0,	75685	False	True	True	True	intron	PRKCZ	PRKCZ-3	PRKCZ	intron	3	PRKCZ:3_int
159	1	2100606	2101065	PRKCZ|75683	0	+	2100606	2101065	0	1	459,	0,	75683	False	True	True	True	intron	PRKCZ	PRKCZ-4	PRKCZ	intron	4	PRKCZ:4_int
160	1	2124763	2125219	PRKCZ|75684	0	+	2124763	2125219	0	1	456,	0,	75684	False	False	True	True	intron	PRKCZ	PRKCZ-5	PRKCZ	intron	5	PRKCZ:5_int
161	1	2135333	2150948	PRKCZ|75680	0	+	2135333	2150948	0	5	14,132,82,53,159,	0,8876,10693,13538,15456,	75680	False	True	True	True	3UTR	PRKCZ	PRKCZ-6	PRKCZ	Upstream_3UTR	6	PRKCZ:6_3ut
162	1	2176131	2176593	PRKCZ|75678	0	+	2176131	2176593	0	1	462,	0,	75678	False	True	True	True	intron	PRKCZ	PRKCZ-7	PRKCZ	intron	7	PRKCZ:7_int
163	1	2181794	2182229	PRKCZ-AS1|75677	0	-	2181794	2182229	0	1	435,	0,	75677	False	True	True	True	exon	PRKCZ-AS1	PRKCZ-AS1-1	PRKCZ-AS1	exon	1	PRKCZ-AS1:1_nce
164	1	2184461	2184877	FAAP20|37211	0	-	2184461	2184877	0	1	416,	0,	37211	True	True	True	True	3UTR	FAAP20	FAAP20-1	FAAP20	Distal_3UTR	5	FAAP20:5_3ut
165	1	2184975	2185395	PRKCZ|75679	0	+	2184975	2185395	0	1	420,	0,	75679	True	True	True	True	3UTR	PRKCZ	PRKCZ-8	PRKCZ	Distal_3UTR	8	PRKCZ:8_3ut
166	1	2189548	2193830	FAAP20|37213	0	-	2189548	2193830	0	2	233,192,	0,4090,	37213	True	True	True	True	3UTR	FAAP20	FAAP20-4	FAAP20	Upstream_3UTR	4	FAAP20:4_3ut
167	1	2191916	2192216	FAAP20|37214	0	-	2191916	2192216	0	1	300,	0,	37214	True	True	True	True	3UTR	FAAP20	FAAP20-2	FAAP20	Upstream_3UTR	3	FAAP20:3_3ut
168	1	2193153	2193607	FAAP20|37215	0	-	2193153	2193607	0	1	454,	0,	37215	False	True	True	True	exon	FAAP20	FAAP20-3	FAAP20	exon	2	FAAP20:2_nce
169	1	2211726	2212126	FAAP20|37212	0	-	2211726	2212126	0	1	400,	0,	37212	False	True	True	False	intron	FAAP20	FAAP20-5	FAAP20	intron	1	FAAP20:1_int
170	1	2212620	2220738	ENSG00000234396|26909	0	+	2212620	2220738	0	2	24,204,	0,7914,	26909	True	True	True	True	exon	ENSG00000234396	ENSG00000234396-1	ENSG00000234396	exon	1	ENSG00000234396:1_nce
171	1	2231250	2231650	SKI|86288	0	+	2231250	2231650	0	1	400,	0,	86288	False	False	True	True	intron	SKI	SKI-1	SKI	intron	1	SKI:1_int
172	1	2238663	2239122	SKI|86287	0	+	2238663	2239122	0	1	459,	0,	86287	False	False	True	True	intron	SKI	SKI-2	SKI	intron	2	SKI:2_int
173	1	2257710	2258120	SKI|86290	0	+	2257710	2258120	0	1	410,	0,	86290	False	False	True	True	intron	SKI	SKI-3	SKI	intron	3	SKI:3_int
174	1	2263605	2264014	SKI|86289	0	+	2263605	2264014	0	1	409,	0,	86289	False	False	True	True	intron	SKI	SKI-4	SKI	intron	4	SKI:4_int
175	1	2265576	2265976	SKI|86291	0	+	2265576	2265976	0	1	400,	0,	86291	False	False	True	True	intron	SKI	SKI-5	SKI	intron	5	SKI:5_int
176	1	2272288	2272688	SKI|86292	0	+	2272288	2272688	0	1	400,	0,	86292	False	True	True	True	intron	SKI	SKI-6	SKI	intron	6	SKI:6_int
177	1	2295777	2296247	SKI|86280	0	+	2295777	2296247	0	1	470,	0,	86280	False	True	True	False	intron	SKI	SKI-7	SKI	intron	7	SKI:7_int
178	1	2304078	2306150	SKI|86286	0	+	2304078	2306150	0	3	24,293,131,	0,214,1941,	86286	False	True	True	True	CDS	SKI	SKI-8	SKI	CDS	8	SKI:8_cds
179	1	2306714	2307157	SKI|86282	0	+	2306714	2307157	0	1	443,	0,	86282	False	True	True	False	3UTR	SKI	SKI-9	SKI	Proximal_3UTR	9	SKI:9_3ut
180	1	2307448	2308111	SKI|86281	0	+	2307448	2308111	0	1	663,	0,	86281	False	True	True	True	3UTR	SKI	SKI-10	SKI	Proximal_3UTR	10	SKI:10_3ut
181	1	2308168	2308677	SKI|86285	0	+	2308168	2308677	0	1	509,	0,	86285	True	True	True	True	3UTR	SKI	SKI-11	SKI	Distal_3UTR	11	SKI:11_3ut
182	1	2309125	2309610	SKI|86284	0	+	2309125	2309610	0	1	485,	0,	86284	False	True	True	True	3UTR	SKI	SKI-12	SKI	Distal_3UTR	12	SKI:12_3ut
183	1	2309734	2310213	SKI|86283	0	+	2309734	2310213	0	1	479,	0,	86283	True	True	True	True	3UTR	SKI	SKI-13	SKI	Distal_3UTR	13	SKI:13_3ut
184	1	2316891	2319269	ENSG00000287356|35142	0	+	2316891	2319269	0	2	120,280,	0,2098,	35142	False	True	True	True	exon	ENSG00000287356	ENSG00000287356-1	ENSG00000287356	exon	1	ENSG00000287356:1_nce
185	1	2321253	2336505	MORN1|61472	0	-	2321253	2336505	0	3	326,47,37,	0,2843,15215,	61472	True	True	True	True	3UTR	MORN1	MORN1-1	MORN1	Distal_3UTR	14	MORN1:14_3ut
186	1	2321592	2321992	ENSG00000287356|35143	0	+	2321592	2321992	0	1	400,	0,	35143	False	True	True	True	exon	ENSG00000287356	ENSG00000287356-2	ENSG00000287356	exon	2	ENSG00000287356:2_nce
187	1	2326201	2326656	ENSG00000272161|31445	0	-	2326201	2326656	0	1	455,	0,	31445	True	True	True	True	exon	ENSG00000272161	ENSG00000272161-1	ENSG00000272161	exon	1	ENSG00000272161:1_nce
188	1	2347787	2348230	MORN1|61474	0	-	2347787	2348230	0	1	443,	0,	61474	False	True	True	True	intron	MORN1	MORN1-2	MORN1	intron	13	MORN1:13_int
189	1	2349440	2349997	MORN1|30970	0	-	2349440	2349997	0	1	557,	0,	30970	False	True	True	True	intron	ENSG00000269896;MORN1	MORN1-3	MORN1	intron	12	MORN1:12_int
190	1	2350414	2350817	ENSG00000269896|30968	0	-	2350414	2350817	0	1	403,	0,	30968	True	True	True	True	exon	ENSG00000269896	ENSG00000269896-1	ENSG00000269896	exon	2	ENSG00000269896:2_nce
191	1	2350825	2351280	ENSG00000269896|30969	0	-	2350825	2351280	0	1	455,	0,	30969	True	True	True	True	exon	ENSG00000269896	ENSG00000269896-2	ENSG00000269896	exon	1	ENSG00000269896:1_nce
192	1	2355175	2357505	MORN1|61477	0	-	2355175	2357505	0	2	289,74,	0,2256,	61477	True	True	True	True	3UTR	MORN1	MORN1-4	MORN1	Upstream_3UTR	11	MORN1:11_3ut
193	1	2363061	2363523	ENSG00000272420|31558	0	-	2363061	2363523	0	1	462,	0,	31558	True	True	True	True	exon	ENSG00000272420	ENSG00000272420-1	ENSG00000272420	exon	1	ENSG00000272420:1_nce
194	1	2370605	2371070	MORN1|61482	0	-	2370605	2371070	0	1	465,	0,	61482	False	True	True	False	intron	MORN1	MORN1-5	MORN1	intron	10	MORN1:10_int
195	1	2371396	2371805	MORN1|61478	0	-	2371396	2371805	0	1	409,	0,	61478	False	True	True	False	exon	MORN1	MORN1-6	MORN1	exon	9	MORN1:9_nce
196	1	2371954	2372401	MORN1|61475	0	-	2371954	2372401	0	1	447,	0,	61475	False	True	True	True	exon	MORN1	MORN1-7	MORN1	exon	8	MORN1:8_nce
197	1	2377608	2378025	MORN1|61480	0	-	2377608	2378025	0	1	417,	0,	61480	True	True	True	True	3UTR	MORN1	MORN1-8	MORN1	Upstream_3UTR	7	MORN1:7_3ut
198	1	2380525	2380943	MORN1|61476	0	-	2380525	2380943	0	1	418,	0,	61476	False	True	True	True	intron	MORN1	MORN1-9	MORN1	intron	6	MORN1:6_int
199	1	2380855	2381255	MORN1|61484	0	-	2380855	2381255	0	1	400,	0,	61484	False	True	True	True	intron	MORN1	MORN1-10	MORN1	intron	5	MORN1:5_int
200	1	2385539	2385939	MORN1|61483	0	-	2385539	2385939	0	1	400,	0,	61483	False	True	True	True	exon	MORN1	MORN1-11	MORN1	exon	4	MORN1:4_nce
201	1	2386433	2386835	MORN1|61481	0	-	2386433	2386835	0	1	402,	0,	61481	False	True	True	False	exon	MORN1	MORN1-12	MORN1	exon	3	MORN1:3_nce
202	1	2387966	2388443	MORN1|61473	0	-	2387966	2388443	0	1	477,	0,	61473	True	True	True	True	exon	MORN1	MORN1-13	MORN1	exon	2	MORN1:2_nce
203	1	2390693	2391095	MORN1|61479	0	-	2390693	2391095	0	1	402,	0,	61479	False	True	True	True	intron	MORN1	MORN1-14	MORN1	intron	1	MORN1:1_int
204	1	2392055	2392506	RER1|79905	0	+	2392055	2392506	0	1	451,	0,	79905	False	True	True	True	intron	RER1	RER1-1	RER1	intron	1	RER1:1_int
205	1	2400874	2403301	RER1|79904	0	+	2400874	2403301	0	3	61,151,267,	0,1317,2160,	79904	True	True	True	True	3UTR	RER1	RER1-2	RER1	Proximal_3UTR	2	RER1:2_3ut
206	1	2403341	2403794	RER1|79906	0	+	2403341	2403794	0	1	453,	0,	79906	True	True	True	True	3UTR	RER1	RER1-3	RER1	Proximal_3UTR	3	RER1:3_3ut
207	1	2403964	2404391	PEX10|71309	0	-	2403964	2404391	0	1	427,	0,	71309	True	True	True	True	3UTR	PEX10	PEX10-1	PEX10	Distal_3UTR	4	PEX10:4_3ut
208	1	2404751	2405231	PEX10|71310	0	-	2404751	2405231	0	1	480,	0,	71310	True	True	True	True	3UTR	PEX10	PEX10-2	PEX10	Distal_3UTR	3	PEX10:3_3ut
209	1	2405050	2405442	RER1|79907	0	+	2405050	2405442	0	1	392,	0,	79907	True	True	True	True	3UTR	RER1	RER1-4	RER1	Distal_3UTR	4	RER1:4_3ut
210	1	2405365	2406512	PEX10|71312	0	-	2405365	2406512	0	2	469,29,	0,1118,	71312	False	True	True	True	3UTR	PEX10	PEX10-3	PEX10	Proximal_3UTR	2	PEX10:2_3ut
211	1	2411522	2411958	PEX10|71311	0	-	2411522	2411958	0	1	436,	0,	71311	False	False	True	True	intron	PEX10	PEX10-4	PEX10	intron	1	PEX10:1_int
212	1	2445507	2445907	PLCH2|73033	0	+	2445507	2445907	0	1	400,	0,	73033	False	True	True	True	intron	PLCH2	PLCH2-1	PLCH2	intron	1	PLCH2:1_int
213	1	2457486	2457923	PLCH2|73032	0	+	2457486	2457923	0	1	437,	0,	73032	False	False	True	True	intron	PLCH2	PLCH2-2	PLCH2	intron	2	PLCH2:2_int
214	1	2492300	2493165	ENSG00000224387|25746	0	-	2492300	2493165	0	2	296,65,	0,800,	25746	True	True	True	True	exon	ENSG00000224387	ENSG00000224387-1	ENSG00000224387	exon	1	ENSG00000224387:1_nce
215	1	2493036	2493436	PLCH2|73034	0	+	2493036	2493436	0	1	400,	0,	73034	False	True	True	True	intron	PLCH2	PLCH2-3	PLCH2	intron	3	PLCH2:3_int
216	1	2505121	2505532	PLCH2|73031	0	+	2505121	2505532	0	1	411,	0,	73031	True	True	True	True	3UTR	PLCH2	PLCH2-4	PLCH2	Distal_3UTR	4	PLCH2:4_3ut
217	1	2508537	2508914	PANK4|69309	0	-	2508537	2508914	0	1	377,	0,	69309	True	True	True	True	3UTR	PANK4	PANK4-1	PANK4	Distal_3UTR	1	PANK4:1_3ut
218	1	2528745	2529159	HES5|45806	0	-	2528745	2529159	0	1	414,	0,	45806	True	True	True	True	3UTR	HES5	HES5-1	HES5	Distal_3UTR	1	HES5:1_3ut
219	1	2532475	2532875	ENSG00000272449|31569	0	+	2532475	2532875	0	1	400,	0,	31569	False	False	True	True	intron	ENSG00000272449	ENSG00000272449-1	ENSG00000272449	intron	1	ENSG00000272449:1_int
220	1	2541227	2541627	ENSG00000272449|31570	0	+	2541227	2541627	0	1	400,	0,	31570	False	False	True	True	intron	ENSG00000272449	ENSG00000272449-2	ENSG00000272449	intron	2	ENSG00000272449:2_int
221	1	2547018	2547460	ENSG00000272449|31568	0	+	2547018	2547460	0	1	442,	0,	31568	True	True	True	True	exon	ENSG00000272449	ENSG00000272449-3	ENSG00000272449	exon	3	ENSG00000272449:3_nce
222	1	2547919	2548311	TNFRSF14-AS1|97325	0	-	2547919	2548311	0	1	392,	0,	97325	False	True	True	True	3primeExtended	TNFRSF14-AS1	TNFRSF14-AS1-1	TNFRSF14-AS1	3primeExtended	3	TNFRSF14-AS1:3_3ds
223	1	2549920	2551861	TNFRSF14-AS1|97323	0	-	2549920	2551861	0	2	291,87,	0,1854,	97323	True	True	True	True	exon	TNFRSF14-AS1	TNFRSF14-AS1-2	TNFRSF14-AS1	exon	2	TNFRSF14-AS1:2_nce
224	1	2556058	2556535	TNFRSF14-AS1|97324	0	-	2556058	2556535	0	1	477,	0,	97324	False	True	True	True	exon	TNFRSF14-AS1	TNFRSF14-AS1-3	TNFRSF14-AS1	exon	1	TNFRSF14-AS1:1_nce
225	1	2563330	2563829	TNFRSF14|97326	0	+	2563330	2563829	0	1	499,	0,	97326	True	True	True	True	3UTR	TNFRSF14	TNFRSF14-1	TNFRSF14	Proximal_3UTR	1	TNFRSF14:1_3ut
226	1	2588398	2589639	PRXL2B|76217	0	+	2588398	2589639	0	4	55,76,174,230,	0,151,468,1011,	76217	False	True	True	True	3UTR	PRXL2B	PRXL2B-1	PRXL2B	Proximal_3UTR	1	PRXL2B:1_3ut
227	1	2590639	2591051	MMEL1|61181	0	-	2590639	2591051	0	1	412,	0,	61181	True	True	True	True	3UTR	MMEL1	MMEL1-1	MMEL1	Distal_3UTR	1	MMEL1:1_3ut
228	1	2591044	2591469	PRXL2B|76216	0	+	2591044	2591469	0	1	425,	0,	76216	True	True	True	True	3UTR	PRXL2B	PRXL2B-2	PRXL2B	Distal_3UTR	2	PRXL2B:2_3ut
229	1	2635976	2636394	TTC34|99516	0	-	2635976	2636394	0	1	418,	0,	99516	True	True	True	True	3UTR	TTC34	TTC34-1	TTC34	Distal_3UTR	5	TTC34:5_3ut
230	1	2636300	2636753	TTC34|99517	0	-	2636300	2636753	0	1	453,	0,	99517	False	True	True	False	3UTR	TTC34	TTC34-2	TTC34	Distal_3UTR	4	TTC34:4_3ut
231	1	2636971	2637382	TTC34|99519	0	-	2636971	2637382	0	1	411,	0,	99519	True	True	True	True	3UTR	TTC34	TTC34-3	TTC34	Distal_3UTR	3	TTC34:3_3ut
232	1	2638027	2638510	TTC34|99518	0	-	2638027	2638510	0	1	483,	0,	99518	False	True	True	True	3UTR	TTC34	TTC34-4	TTC34	Distal_3UTR	2	TTC34:2_3ut
233	1	2638853	2639253	TTC34|99520	0	-	2638853	2639253	0	1	400,	0,	99520	True	True	True	False	3UTR	TTC34	TTC34-5	TTC34	Proximal_3UTR	1	TTC34:1_3ut
234	1	2778369	2778824	ENSG00000285945|34358	0	+	2778369	2778824	0	1	455,	0,	34358	False	True	True	True	intron	ENSG00000285945	ENSG00000285945-1	ENSG00000285945	intron	1	ENSG00000285945:1_int
235	1	3059615	3061183	PRDM16-DT|75221	0	-	3059615	3061183	0	4	428,54,111,77,	0,614,885,1491,	75221	True	True	True	True	exon	PRDM16-DT	PRDM16-DT-1	PRDM16-DT	exon	3	PRDM16-DT:3_nce
236	1	3063437	3063837	PRDM16-DT|75222	0	-	3063437	3063837	0	1	400,	0,	75222	False	True	True	False	exon	PRDM16-DT	PRDM16-DT-2	PRDM16-DT	exon	2	PRDM16-DT:2_nce
237	1	3064072	3067496	PRDM16-DT|75223	0	-	3064072	3067496	0	2	230,160,	0,3264,	75223	True	True	True	True	exon	PRDM16-DT	PRDM16-DT-3	PRDM16-DT	exon	1	PRDM16-DT:1_nce
238	1	3074959	3075461	PRDM16|75228	0	+	3074959	3075461	0	1	502,	0,	75228	False	True	True	True	intron	PRDM16	PRDM16-1	PRDM16	intron	1	PRDM16:1_int
239	1	3087877	3088365	PRDM16|75229	0	+	3087877	3088365	0	1	488,	0,	75229	False	True	True	True	intron	PRDM16	PRDM16-2	PRDM16	intron	2	PRDM16:2_int
240	1	3145980	3146380	PRDM16|75231	0	+	3145980	3146380	0	1	400,	0,	75231	False	False	True	True	intron	PRDM16	PRDM16-3	PRDM16	intron	3	PRDM16:3_int
241	1	3306636	3307002	ENSG00000272235|31479	0	-	3306636	3307002	0	1	366,	0,	31479	True	True	True	True	exon	ENSG00000272235	ENSG00000272235-1	ENSG00000272235	exon	1	ENSG00000272235:1_nce
242	1	3433924	3434364	PRDM16|75227	0	+	3433924	3434364	0	1	440,	0,	75227	False	False	True	True	3UTR	PRDM16	PRDM16-4	PRDM16	Proximal_3UTR	4	PRDM16:4_3ut
243	1	3434926	3435617	PRDM16|75224	0	+	3434926	3435617	0	1	691,	0,	75224	False	True	True	True	3UTR	PRDM16	PRDM16-5	PRDM16	Proximal_3UTR	5	PRDM16:5_3ut
244	1	3435740	3436191	PRDM16|75230	0	+	3435740	3436191	0	1	451,	0,	75230	True	True	True	True	3UTR	PRDM16	PRDM16-6	PRDM16	Proximal_3UTR	6	PRDM16:6_3ut
245	1	3437347	3437834	PRDM16|75225	0	+	3437347	3437834	0	1	487,	0,	75225	False	True	True	True	3UTR	PRDM16	PRDM16-7	PRDM16	Distal_3UTR	7	PRDM16:7_3ut
246	1	3438223	3438621	PRDM16|75226	0	+	3438223	3438621	0	1	398,	0,	75226	True	True	True	True	3UTR	PRDM16	PRDM16-8	PRDM16	Distal_3UTR	8	PRDM16:8_3ut
247	1	3480666	3481113	ARHGEF16|5277	0	+	3480666	3481113	0	1	447,	0,	5277	True	True	True	True	3UTR	ARHGEF16	ARHGEF16-1	ARHGEF16	Distal_3UTR	1	ARHGEF16:1_3ut
248	1	3487951	3488376	MEGF6|59813	0	-	3487951	3488376	0	1	425,	0,	59813	False	True	True	True	3UTR	MEGF6	MEGF6-1	MEGF6	Distal_3UTR	4	MEGF6:4_3ut
249	1	3489855	3490329	MEGF6|59812	0	-	3489855	3490329	0	1	474,	0,	59812	True	True	True	True	3UTR	MEGF6	MEGF6-2	MEGF6	Proximal_3UTR	3	MEGF6:3_3ut
250	1	3503342	3503757	MEGF6|59814	0	-	3503342	3503757	0	1	415,	0,	59814	False	True	True	True	intron	MEGF6	MEGF6-3	MEGF6	intron	2	MEGF6:2_int
251	1	3560103	3560557	MEGF6|59815	0	-	3560103	3560557	0	1	454,	0,	59815	False	False	True	True	intron	MEGF6	MEGF6-4	MEGF6	intron	1	MEGF6:1_int
252	1	3623190	3624331	ENSG00000238260|27283	0	-	3623190	3624331	0	2	366,24,	0,1117,	27283	False	True	True	False	exon	ENSG00000238260	ENSG00000238260-1	ENSG00000238260	exon	1	ENSG00000238260:1_nce
253	1	3625478	3628469	TPRG1L|98001	0	+	3625478	3628469	0	4	37,177,154,61,	0,234,2021,2930,	98001	False	True	True	False	CDS	TPRG1L	TPRG1L-1	TPRG1L	CDS	1	TPRG1L:1_cds
254	1	3629732	3630127	TPRG1L|98000	0	+	3629732	3630127	0	1	395,	0,	98000	True	True	True	True	3UTR	TPRG1L	TPRG1L-2	TPRG1L	Distal_3UTR	2	TPRG1L:2_3ut
255	1	3630767	3631507	WRAP73|103567	0	-	3630767	3631507	0	2	391,42,	0,698,	103567	True	True	True	True	3UTR	WRAP73	WRAP73-1	WRAP73	Distal_3UTR	4	WRAP73:4_3ut
256	1	3633284	3633719	WRAP73|103569	0	-	3633284	3633719	0	1	435,	0,	103569	False	False	True	True	exon	WRAP73	WRAP73-2	WRAP73	exon	3	WRAP73:3_nce
257	1	3636058	3636463	WRAP73|103570	0	-	3636058	3636463	0	1	405,	0,	103570	False	False	True	True	exon	WRAP73	WRAP73-3	WRAP73	exon	2	WRAP73:2_nce
258	1	3645699	3646427	WRAP73|103568	0	-	3645699	3646427	0	1	728,	0,	103568	False	False	True	True	intron	WRAP73	WRAP73-4	WRAP73	intron	1	WRAP73:1_int
259	1	3733462	3733897	TP73|97851	0	+	3733462	3733897	0	1	435,	0,	97851	False	True	True	True	3UTR	TP73	TP73-1	TP73	Proximal_3UTR	1	TP73:1_3ut
260	1	3735601	3736037	TP73-AS1|97848	0	-	3735601	3736037	0	1	436,	0,	97848	True	True	True	True	exon	TP73-AS1	TP73-AS1-1	TP73-AS1	exon	3	TP73-AS1:3_nce
261	1	3735833	3736200	TP73|97852	0	+	3735833	3736200	0	1	367,	0,	97852	True	True	True	True	3UTR	TP73	TP73-2	TP73	Distal_3UTR	2	TP73:2_3ut
262	1	3735950	3736504	TP73-AS1|97850	0	-	3735950	3736504	0	1	554,	0,	97850	True	True	True	True	exon	TP73-AS1	TP73-AS1-2	TP73-AS1	exon	2	TP73-AS1:2_nce
263	1	3737121	3737801	TP73-AS1|97849	0	-	3737121	3737801	0	1	680,	0,	97849	True	True	True	True	exon	TP73-AS1	TP73-AS1-3	TP73-AS1	exon	1	TP73-AS1:1_nce
264	1	3773099	3775967	SMIM1|88736	0	+	3773099	3775967	0	3	82,185,173,	0,2199,2695,	88736	True	True	True	True	3UTR	SMIM1	SMIM1-1	SMIM1	Distal_3UTR	1	SMIM1:1_3ut
265	1	3778559	3778953	LRRC47|56701	0	-	3778559	3778953	0	1	394,	0,	56701	True	True	True	True	3UTR	LRRC47	LRRC47-1	LRRC47	Distal_3UTR	3	LRRC47:3_3ut
266	1	3780177	3780631	LRRC47|56700	0	-	3780177	3780631	0	1	454,	0,	56700	True	True	True	True	3UTR	LRRC47	LRRC47-2	LRRC47	Proximal_3UTR	2	LRRC47:2_3ut
267	1	3781278	3785171	LRRC47|56702	0	-	3781278	3785171	0	5	58,90,103,180,85,	0,233,1382,2717,3808,	56702	False	True	True	True	CDS	LRRC47	LRRC47-3	LRRC47	CDS	1	LRRC47:1_cds
268	1	3812086	3812520	CEP104|14372	0	-	3812086	3812520	0	1	434,	0,	14372	True	True	True	True	3UTR	CEP104	CEP104-1	CEP104	Distal_3UTR	7	CEP104:7_3ut
269	1	3813893	3814452	CEP104|14374	0	-	3813893	3814452	0	1	559,	0,	14374	False	True	True	False	3UTR	CEP104	CEP104-2	CEP104	Proximal_3UTR	6	CEP104:6_3ut
270	1	3814735	3815241	CEP104|14373	0	-	3814735	3815241	0	1	506,	0,	14373	True	True	True	True	3UTR	CEP104	CEP104-3	CEP104	Proximal_3UTR	5	CEP104:5_3ut
271	1	3829324	3833876	CEP104|14375	0	-	3829324	3833876	0	4	49,207,177,15,	0,466,1721,4537,	14375	False	True	True	True	3UTR	CEP104	CEP104-4	CEP104	Upstream_3UTR	4	CEP104:4_3ut
272	1	3833671	3834954	CEP104|14377	0	-	3833671	3834954	0	2	364,30,	0,1253,	14377	True	False	True	True	3UTR	CEP104	CEP104-5	CEP104	Upstream_3UTR	3	CEP104:3_3ut
273	1	3849262	3849675	CEP104|14376	0	-	3849262	3849675	0	1	413,	0,	14376	False	False	True	True	intron	CEP104	CEP104-6	CEP104	intron	2	CEP104:2_int
274	1	3856455	3856857	CEP104|14378	0	-	3856455	3856857	0	1	402,	0,	14378	False	False	True	True	intron	CEP104	CEP104-7	CEP104	intron	1	CEP104:1_int
275	1	3876200	3876600	DFFB|20804	0	+	3876200	3876600	0	1	400,	0,	20804	False	False	True	True	intron	DFFB	DFFB-1	DFFB	intron	1	DFFB:1_int
276	1	3885060	3885429	DFFB|20803	0	+	3885060	3885429	0	1	369,	0,	20803	True	True	True	True	3UTR	DFFB	DFFB-2	DFFB	Distal_3UTR	2	DFFB:2_3ut
